"order_id","order_date","product_id","subtotal","discount","total","payment","purchase_status","discount_abs","is_confirmed","delivery_id","delivery_service","freight_price","delivery_forecast","delivery_date","delivery_status","delivery_lead_time","delivery_delay","estimated_lead_time","is_late","freight_share","is_cancelled","cancellation_by_payment","category","subcategory","product_price"
1568,2025-04-01 12:53:04.000,P0012,7196.04,0.0049,7183.68,Credito,Em Analise,35.260596,0,D01568,Standard,22.90,2025-04-21 20:35:43.000,2025-04-26 20:35:43.000,Trânsito,25,5,20,1,0.00318778119292618825,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1569,2025-04-28 01:05:13.000,P0012,857.98,0.0697,841.08,Debito,Confirmado,59.801206,1,D01569,Same-Day,42.90,2025-05-09 19:27:41.000,2025-05-13 19:27:41.000,Trânsito,15,4,11,1,0.05100584962191468112,0,Debito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1570,2025-02-16 11:43:13.000,P0012,2158.00,0.0125,2164.02,Debito,Cancelado,26.975000,0,D01570,Scheduled,32.99,2025-05-10 09:51:52.000,2025-05-14 09:51:52.000,A Caminho,87,4,83,1,0.01524477592628533932,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1571,2025-03-07 11:35:23.000,P0012,1715.96,0.0768,1607.07,Credito,Processando,131.785728,0,D01571,Standard,22.90,2025-05-13 08:40:32.000,2025-05-14 08:40:32.000,Atrasado,68,1,67,1,0.01424953486780289595,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1572,2025-03-19 22:01:07.000,P0012,1799.01,0.0491,1733.58,Debito,Confirmado,88.331391,1,D01572,Standard,22.90,2025-04-20 22:42:55.000,2025-04-20 22:42:55.000,A Caminho,32,0,32,0,0.01320965862550329376,0,Debito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1573,2025-05-15 09:57:41.000,P0012,1286.97,0.0503,1245.14,Credito,Confirmado,64.734591,1,D01573,Standard,22.90,2025-05-13 22:20:01.000,2025-05-13 22:20:01.000,Entregue,0,0,0,0,0.01839150617601233596,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1574,2025-04-03 17:30:14.000,P0012,2144.00,0.0953,1962.58,Debito,Cancelado,204.323200,0,D01574,Standard,22.90,2025-05-11 22:37:22.000,2025-05-12 22:37:22.000,Entregue,39,1,38,1,0.01166831415789420049,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1575,2025-04-07 05:52:35.000,P0012,107.80,0.0245,148.06,PIX,Confirmado,2.641100,1,D01575,Same-Day,42.90,2025-04-27 04:34:02.000,2025-04-28 04:34:02.000,Atrasado,21,1,20,1,0.28974739970282317979,0,PIX - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1576,2025-04-27 23:30:37.000,P0012,53.90,0.1150,80.69,Boleto,Em Analise,6.198500,0,D01576,Scheduled,32.99,2025-04-23 15:26:36.000,2025-04-26 15:26:36.000,Atrasado,0,3,0,1,0.40884868013384558186,0,Boleto - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1577,2025-04-05 03:52:31.000,P0012,3079.60,0.0873,2843.74,Boleto,Cancelado,268.849080,0,D01577,Scheduled,32.99,2025-04-25 03:25:54.000,2025-04-30 03:25:54.000,Trânsito,25,5,20,1,0.01160091991532277916,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1578,2025-04-07 23:10:19.000,P0012,2847.00,0.1372,2489.38,Credito,Processando,390.608400,0,D01578,Scheduled,32.99,2025-05-10 08:04:15.000,2025-05-10 08:04:15.000,A Caminho,33,0,33,0,0.01325229575235600832,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1579,2025-02-19 22:03:08.000,P0012,331.98,0.0547,336.72,PIX,Em Analise,18.159306,0,D01579,Standard,22.90,2025-05-04 14:31:27.000,2025-05-09 14:31:27.000,Trânsito,79,5,74,1,0.06800902827274887147,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1580,2025-03-17 20:04:07.000,P0012,9208.00,0.1474,7893.64,Boleto,Em Analise,1357.259200,0,D01580,Same-Day,42.90,2025-04-21 01:04:09.000,2025-04-22 01:04:09.000,A Caminho,36,1,35,1,0.00543475506863753604,0,Boleto - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1581,2025-03-05 14:02:18.000,P0012,124.91,0.0864,137.02,Credito,Processando,10.792224,0,D01581,Standard,22.90,2025-05-09 01:05:12.000,2025-05-12 01:05:12.000,Entregue,68,3,65,1,0.16712888629397168297,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1582,2025-03-08 14:48:00.000,P0012,9208.00,0.1460,7906.53,Debito,Processando,1344.368000,0,D01582,Same-Day,42.90,2025-05-08 23:45:26.000,2025-05-11 23:45:26.000,Atrasado,64,3,61,1,0.00542589479835022443,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1583,2025-03-13 20:09:18.000,P0012,3049.99,0.0041,3080.39,Debito,Confirmado,12.504959,1,D01583,Same-Day,42.90,2025-05-01 12:21:55.000,2025-05-05 12:21:55.000,Atrasado,53,4,49,1,0.01392680796912079315,0,Debito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1584,2025-05-02 22:55:28.000,P0012,53.70,0.1092,90.74,Boleto,Em Analise,5.864040,0,D01584,Same-Day,42.90,2025-04-25 07:00:32.000,2025-04-26 07:00:32.000,Entregue,0,1,0,1,0.47277936962750716332,0,Boleto - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1585,2025-03-24 02:09:08.000,P0012,5937.30,0.1225,5232.88,Credito,Confirmado,727.319250,1,D01585,Standard,22.90,2025-05-07 09:02:19.000,2025-05-09 09:02:19.000,Trânsito,46,2,44,1,0.00437617526104172081,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1587,2025-04-16 06:41:12.000,P0012,389.58,0.0868,398.66,Debito,Em Analise,33.815544,0,D01587,Same-Day,42.90,2025-04-27 10:18:24.000,2025-04-28 10:18:24.000,Entregue,12,1,11,1,0.10761049515878191943,0,Debito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1588,2025-04-20 22:27:51.000,P0012,1898.00,0.1203,1712.57,Credito,Processando,228.329400,0,D01588,Same-Day,42.90,2025-05-02 15:09:07.000,2025-05-02 15:09:07.000,A Caminho,12,0,12,0,0.02505007094600512680,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1589,2025-03-27 21:05:19.000,P0012,53.70,0.0842,82.17,Debito,Processando,4.521540,0,D01589,Scheduled,32.99,2025-04-16 12:11:09.000,2025-04-17 12:11:09.000,Trânsito,21,1,20,1,0.40148472678593160521,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1590,2025-03-01 00:06:08.000,P0012,207.20,0.0096,248.11,Boleto,Cancelado,1.989120,0,D01590,Same-Day,42.90,2025-05-01 22:18:27.000,2025-05-04 22:18:27.000,Entregue,64,3,61,1,0.17290717826770384104,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1591,2025-04-21 21:05:42.000,P0012,1539.80,0.1040,1412.65,Debito,Cancelado,160.139200,0,D01591,Scheduled,32.99,2025-04-27 05:14:26.000,2025-05-02 05:14:26.000,Entregue,11,5,6,1,0.02335327221887941104,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1592,2025-04-20 08:20:35.000,P0012,6506.28,0.0091,6480.06,Boleto,Processando,59.207148,0,D01592,Scheduled,32.99,2025-05-13 18:22:12.000,2025-05-14 18:22:12.000,Trânsito,24,1,23,1,0.00509100224380638451,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
1593,2025-05-16 18:17:22.000,P0012,389.58,0.1226,374.81,Boleto,Cancelado,47.762508,0,D01593,Scheduled,32.99,2025-04-13 11:18:40.000,2025-04-18 11:18:40.000,Entregue,0,5,0,1,0.08801792908406926176,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1594,2025-03-31 22:33:54.000,P0012,51.80,0.0065,74.36,Debito,Processando,0.336700,0,D01594,Standard,22.90,2025-04-24 20:22:36.000,2025-04-26 20:22:36.000,Trânsito,26,2,24,1,0.30796126949973103819,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1595,2025-03-02 05:59:59.000,P0012,2847.00,0.0206,2811.25,PIX,Em Analise,58.648200,0,D01595,Standard,22.90,2025-05-10 19:23:40.000,2025-05-10 19:23:40.000,Atrasado,69,0,69,0,0.00814584259670964873,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1596,2025-03-19 23:09:39.000,P0012,1626.57,0.0413,1602.29,PIX,Em Analise,67.177341,0,D01596,Same-Day,42.90,2025-04-19 00:46:54.000,2025-04-21 00:46:54.000,Trânsito,33,2,31,1,0.02677417945565409508,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1597,2025-03-21 04:01:45.000,P0012,7916.40,0.0950,7187.24,PIX,Em Analise,752.058000,0,D01597,Standard,22.90,2025-04-20 01:37:38.000,2025-04-22 01:37:38.000,A Caminho,32,2,30,1,0.00318620221392356454,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1598,2025-03-23 02:06:45.000,P0012,5397.03,0.1465,4649.27,Debito,Em Analise,790.664895,0,D01598,Same-Day,42.90,2025-05-15 19:36:49.000,2025-05-15 19:36:49.000,Trânsito,53,0,53,0,0.00922725503143504249,0,Debito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1599,2025-03-12 19:30:23.000,P0012,524.70,0.0177,538.31,Debito,Cancelado,9.287190,0,D01599,Standard,22.90,2025-04-24 04:07:18.000,2025-04-28 04:07:18.000,Trânsito,47,4,43,1,0.04254054355297133622,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1601,2025-03-16 21:02:45.000,P0012,4879.71,0.0553,4652.76,PIX,Em Analise,269.847963,0,D01601,Same-Day,42.90,2025-04-29 11:03:55.000,2025-04-29 11:03:55.000,A Caminho,44,0,44,0,0.00922033373739457870,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1602,2025-02-21 16:57:16.000,P0012,349.80,0.1254,338.93,Debito,Processando,43.864920,0,D01602,Scheduled,32.99,2025-04-26 16:40:46.000,2025-04-26 16:40:46.000,Trânsito,64,0,64,0,0.09733573304222110760,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1603,2025-05-01 03:30:33.000,P0012,165.99,0.0701,197.25,Credito,Cancelado,11.635899,0,D01603,Same-Day,42.90,2025-05-01 09:08:58.000,2025-05-04 09:08:58.000,Trânsito,3,3,0,1,0.21749049429657794677,1,Credito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1604,2025-03-02 01:13:09.000,P0012,6099.98,0.0482,5828.86,Debito,Em Analise,294.019036,0,D01604,Standard,22.90,2025-05-01 21:28:37.000,2025-05-03 21:28:37.000,Trânsito,62,2,60,1,0.00392872705812114204,0,Debito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1605,2025-03-20 03:06:07.000,P0012,155.40,0.0842,175.31,Debito,Cancelado,13.084680,0,D01605,Scheduled,32.99,2025-05-07 21:48:05.000,2025-05-07 21:48:05.000,Atrasado,48,0,48,0,0.18818093662654725914,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1606,2025-04-03 08:13:56.000,P0012,3237.00,0.0391,3143.42,PIX,Confirmado,126.566700,1,D01606,Scheduled,32.99,2025-04-14 23:20:44.000,2025-04-17 23:20:44.000,A Caminho,14,3,11,1,0.01049493863371741606,0,PIX - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1607,2025-04-19 22:32:31.000,P0012,449.00,0.0602,454.96,PIX,Em Analise,27.029800,0,D01607,Scheduled,32.99,2025-04-19 14:39:59.000,2025-04-22 14:39:59.000,Atrasado,3,3,0,1,0.07251186917531211535,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1608,2025-03-21 10:58:09.000,P0012,49.90,0.0499,70.31,Debito,Processando,2.490010,0,D01608,Standard,22.90,2025-04-18 17:09:56.000,2025-04-23 17:09:56.000,Trânsito,33,5,28,1,0.32570046935002133409,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1609,2025-02-18 04:10:05.000,P0012,1796.00,0.1206,1612.39,Debito,Cancelado,216.597600,0,D01609,Scheduled,32.99,2025-04-22 00:44:59.000,2025-04-25 00:44:59.000,Trânsito,66,3,63,1,0.02046031047079180595,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1610,2025-04-18 00:32:59.000,P0012,3079.60,0.1386,2695.67,Credito,Em Analise,426.832560,0,D01610,Same-Day,42.90,2025-05-10 06:22:52.000,2025-05-11 06:22:52.000,Trânsito,23,1,22,1,0.01591441088857315621,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1611,2025-02-22 16:12:04.000,P0012,4879.71,0.1139,4366.81,PIX,Cancelado,555.798969,0,D01611,Same-Day,42.90,2025-04-20 17:04:45.000,2025-04-23 17:04:45.000,Entregue,60,3,57,1,0.00982410501029355525,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1612,2025-05-10 17:06:33.000,P0012,107.80,0.0659,143.60,Credito,Em Analise,7.104020,0,D01612,Same-Day,42.90,2025-05-07 09:54:11.000,2025-05-07 09:54:11.000,Atrasado,0,0,0,0,0.29874651810584958217,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1613,2025-03-16 00:09:24.000,P0012,99.80,0.0757,115.15,PIX,Em Analise,7.554860,0,D01613,Standard,22.90,2025-05-03 17:22:41.000,2025-05-04 17:22:41.000,Entregue,49,1,48,1,0.19887103777681285280,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1614,2025-02-28 23:05:09.000,P0012,103.60,0.0188,124.55,Credito,Cancelado,1.947680,0,D01614,Standard,22.90,2025-05-10 01:03:48.000,2025-05-15 01:03:48.000,Trânsito,76,5,71,1,0.18386190285026093938,1,Credito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
312,2025-03-22 15:50:09.000,P0012,3596.00,0.0752,3368.48,PIX,Em Analise,270.419200,0,D00312,Same-Day,42.90,2025-05-14 06:33:07.000,2025-05-14 06:33:07.000,Atrasado,53,0,53,0,0.01273571462499406260,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
370,2025-03-29 17:20:42.000,P0012,374.73,0.0959,381.69,PIX,Cancelado,35.936607,0,D00370,Same-Day,42.90,2025-05-03 05:18:07.000,2025-05-08 05:18:07.000,Trânsito,40,5,35,1,0.11239487542246325552,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
870,2025-05-12 22:31:08.000,P0012,2847.00,0.1360,2492.80,PIX,Cancelado,387.192000,0,D00870,Scheduled,32.99,2025-05-03 02:48:26.000,2025-05-06 02:48:26.000,Entregue,0,3,0,1,0.01323411424903722721,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
941,2025-03-10 02:09:56.000,P0012,524.70,0.0107,552.08,PIX,Cancelado,5.614290,0,D00941,Scheduled,32.99,2025-04-26 01:36:40.000,2025-04-27 01:36:40.000,Atrasado,48,1,47,1,0.05975583248804521084,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1615,2025-04-02 16:41:21.000,P0012,699.60,0.1120,664.14,Debito,Confirmado,78.355200,1,D01615,Same-Day,42.90,2025-05-12 15:11:01.000,2025-05-13 15:11:01.000,A Caminho,41,1,40,1,0.06459481434637275273,0,Debito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1616,2025-04-10 20:59:59.000,P0012,51.80,0.0895,90.06,PIX,Cancelado,4.636100,0,D01616,Same-Day,42.90,2025-04-26 12:42:55.000,2025-05-01 12:42:55.000,A Caminho,21,5,16,1,0.47634910059960026649,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1617,2025-03-25 01:15:48.000,P0012,3598.02,0.1354,3153.75,PIX,Processando,487.171908,0,D01617,Same-Day,42.90,2025-04-28 04:19:38.000,2025-04-29 04:19:38.000,Atrasado,35,1,34,1,0.01360285374554102259,0,PIX - Processando,Eletrônicos,Áudio e Vídeo,769.90
1618,2025-03-17 14:01:28.000,P0012,199.60,0.0301,226.58,Credito,Em Analise,6.007960,0,D01618,Scheduled,32.99,2025-05-16 07:19:06.000,2025-05-17 07:19:06.000,Atrasado,61,1,60,1,0.14559978815429428899,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1619,2025-03-08 05:54:19.000,P0012,9149.97,0.1140,8139.86,Boleto,Cancelado,1043.096580,0,D01619,Scheduled,32.99,2025-04-15 15:30:19.000,2025-04-17 15:30:19.000,Entregue,40,2,38,1,0.00405289525864081200,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1620,2025-04-03 06:15:04.000,P0012,35.80,0.1027,55.02,PIX,Em Analise,3.676660,0,D01620,Standard,22.90,2025-04-24 17:57:07.000,2025-04-29 17:57:07.000,Entregue,26,5,21,1,0.41621228644129407488,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1621,2025-05-02 08:50:25.000,P0012,17.90,0.0399,40.09,Boleto,Cancelado,0.714210,0,D01621,Standard,22.90,2025-04-20 17:06:50.000,2025-04-21 17:06:50.000,Trânsito,0,1,0,1,0.57121476677475679721,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1622,2025-05-11 12:27:55.000,P0012,9149.97,0.1001,8256.96,Boleto,Cancelado,915.911997,0,D01622,Standard,22.90,2025-04-30 00:19:21.000,2025-05-04 00:19:21.000,Entregue,0,4,0,1,0.00277341781963337596,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1623,2025-03-09 06:26:42.000,P0012,5397.03,0.1387,4671.36,Credito,Em Analise,748.568061,0,D01623,Standard,22.90,2025-05-11 10:52:01.000,2025-05-11 10:52:01.000,A Caminho,63,0,63,0,0.00490221263186737909,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1624,2025-04-03 05:47:36.000,P0012,215.60,0.1378,218.88,PIX,Em Analise,29.709680,0,D01624,Scheduled,32.99,2025-04-22 08:50:42.000,2025-04-26 08:50:42.000,Trânsito,23,4,19,1,0.15072185672514619883,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1625,2025-04-18 09:55:02.000,P0012,107.80,0.1079,129.16,Debito,Confirmado,11.631620,1,D01625,Scheduled,32.99,2025-05-08 03:52:34.000,2025-05-08 03:52:34.000,Entregue,20,0,20,0,0.25541963456178383400,0,Debito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1626,2025-04-28 18:55:33.000,P0012,2742.13,0.0072,2755.38,Boleto,Processando,19.743336,0,D01626,Scheduled,32.99,2025-05-03 11:16:58.000,2025-05-04 11:16:58.000,Atrasado,6,1,5,1,0.01197294021151347546,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
1991,2025-05-04 04:14:18.000,P0012,199.60,0.0224,238.03,Debito,Processando,4.471040,0,D01991,Same-Day,42.90,2025-04-19 16:36:43.000,2025-04-24 16:36:43.000,Atrasado,0,5,0,1,0.18022938285090114691,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1992,2025-03-19 22:43:31.000,P0012,7196.04,0.0753,6687.17,Credito,Em Analise,541.861812,0,D01992,Scheduled,32.99,2025-04-20 23:32:53.000,2025-04-25 23:32:53.000,A Caminho,37,5,32,1,0.00493332755111654108,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1993,2025-02-17 14:58:07.000,P0012,1979.10,0.1093,1795.77,Boleto,Cancelado,216.315630,0,D01993,Scheduled,32.99,2025-05-06 14:31:56.000,2025-05-11 14:31:56.000,Atrasado,83,5,78,1,0.01837094950912421969,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1994,2025-03-29 05:15:29.000,P0012,769.90,0.1127,716.12,Debito,Confirmado,86.767730,1,D01994,Scheduled,32.99,2025-05-06 17:32:53.000,2025-05-06 17:32:53.000,Entregue,38,0,38,0,0.04606769815114785232,0,Debito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1995,2025-05-08 17:17:16.000,P0012,155.40,0.0339,183.12,Debito,Cancelado,5.268060,0,D01995,Scheduled,32.99,2025-05-04 11:22:50.000,2025-05-07 11:22:50.000,A Caminho,0,3,0,1,0.18015508955875928353,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1996,2025-03-18 10:13:15.000,P0012,2309.70,0.0150,2317.95,Boleto,Em Analise,34.645500,0,D01996,Same-Day,42.90,2025-05-03 11:56:11.000,2025-05-08 11:56:11.000,Atrasado,51,5,46,1,0.01850773312625380185,0,Boleto - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1997,2025-05-12 22:02:18.000,P0012,769.90,0.0577,748.38,Debito,Confirmado,44.423230,1,D01997,Standard,22.90,2025-04-23 23:56:49.000,2025-04-28 23:56:49.000,Atrasado,0,5,0,1,0.03059942809802506748,0,Debito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1998,2025-03-16 03:27:45.000,P0012,259.72,0.1377,266.86,PIX,Processando,35.763444,0,D01998,Same-Day,42.90,2025-04-18 04:58:35.000,2025-04-22 04:58:35.000,Atrasado,37,4,33,1,0.16075845012366034625,0,PIX - Processando,Eletrônicos,Áudio e Vídeo,769.90
143,2025-03-03 21:05:07.000,P0012,857.98,0.0354,850.51,PIX,Cancelado,30.372492,0,D00143,Standard,22.90,2025-04-30 15:55:45.000,2025-04-30 15:55:45.000,Atrasado,58,0,58,0,0.02692502145771360713,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
144,2025-05-01 08:58:30.000,P0012,49.90,0.0115,82.32,Credito,Confirmado,0.573850,1,D00144,Scheduled,32.99,2025-04-18 04:09:48.000,2025-04-23 04:09:48.000,Entregue,0,5,0,1,0.40075315840621963071,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
145,2025-04-25 17:41:17.000,P0012,389.58,0.0240,423.13,Debito,Confirmado,9.349920,1,D00145,Same-Day,42.90,2025-05-01 12:29:29.000,2025-05-02 12:29:29.000,A Caminho,7,1,6,1,0.10138728050480939664,0,Debito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
146,2025-05-10 09:36:52.000,P0012,17.90,0.1256,38.55,Boleto,Processando,2.248240,0,D00146,Standard,22.90,2025-05-04 19:05:58.000,2025-05-09 19:05:58.000,Atrasado,0,5,0,1,0.59403372243839169909,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
147,2025-03-15 07:05:58.000,P0012,949.00,0.0626,932.49,Credito,Processando,59.407400,0,D00147,Same-Day,42.90,2025-04-24 03:11:10.000,2025-04-27 03:11:10.000,Entregue,43,3,40,1,0.04600585529067335843,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
148,2025-03-27 06:59:53.000,P0012,1796.00,0.1195,1604.28,Credito,Em Analise,214.622000,0,D00148,Standard,22.90,2025-04-20 01:34:28.000,2025-04-21 01:34:28.000,Trânsito,25,1,24,1,0.01427431620415388835,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
149,2025-03-18 18:26:27.000,P0012,6506.28,0.0797,6030.63,Credito,Em Analise,518.550516,0,D00149,Same-Day,42.90,2025-05-09 16:43:45.000,2025-05-10 16:43:45.000,Entregue,53,1,52,1,0.00711368463991324290,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1724,2025-05-06 03:04:55.000,P0012,1715.96,0.1219,1549.68,PIX,Cancelado,209.175524,0,D01724,Same-Day,42.90,2025-04-22 16:13:59.000,2025-04-26 16:13:59.000,Entregue,0,4,0,1,0.02768313458262350937,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
150,2025-05-15 06:57:19.000,P0012,5937.30,0.0721,5552.12,PIX,Processando,428.079330,0,D00150,Same-Day,42.90,2025-05-08 09:00:02.000,2025-05-08 09:00:02.000,Atrasado,0,0,0,0,0.00772677823966340785,0,PIX - Processando,Eletrônicos,Áudio e Vídeo,769.90
151,2025-02-27 19:01:53.000,P0012,51.80,0.1210,78.52,Boleto,Confirmado,6.267800,1,D00151,Scheduled,32.99,2025-04-23 00:57:35.000,2025-04-26 00:57:35.000,Trânsito,58,3,55,1,0.42014773306164034641,0,Boleto - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
153,2025-03-14 03:03:33.000,P0012,7916.40,0.1203,6986.96,PIX,Confirmado,952.342920,1,D00153,Standard,22.90,2025-04-19 12:39:39.000,2025-04-23 12:39:39.000,Trânsito,40,4,36,1,0.00327753414932960830,0,PIX - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
154,2025-03-20 13:19:56.000,P0012,2309.70,0.0151,2317.72,Debito,Em Analise,34.876470,0,D00154,Same-Day,42.90,2025-04-28 03:34:00.000,2025-04-30 03:34:00.000,A Caminho,41,2,39,1,0.01850956974958148525,0,Debito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
155,2025-05-02 11:02:02.000,P0012,249.82,0.0954,258.98,Debito,Em Analise,23.832828,0,D00155,Scheduled,32.99,2025-05-10 08:36:16.000,2025-05-15 08:36:16.000,A Caminho,13,5,8,1,0.12738435400417020619,0,Debito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
156,2025-04-09 16:04:35.000,P0012,6099.98,0.1054,5490.03,Credito,Confirmado,642.937892,1,D00156,Scheduled,32.99,2025-04-27 13:32:19.000,2025-04-27 13:32:19.000,A Caminho,18,0,18,0,0.00600907463165046457,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
157,2025-04-18 02:27:16.000,P0012,2309.70,0.1349,2021.02,PIX,Em Analise,311.578530,0,D00157,Standard,22.90,2025-05-01 10:12:07.000,2025-05-02 10:12:07.000,Entregue,14,1,13,1,0.01133091211368516888,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
158,2025-03-16 14:44:56.000,P0012,449.00,0.0336,466.90,Boleto,Em Analise,15.086400,0,D00158,Scheduled,32.99,2025-04-25 13:28:59.000,2025-04-26 13:28:59.000,A Caminho,41,1,40,1,0.07065752837866780895,0,Boleto - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
160,2025-04-22 21:31:53.000,P0012,428.99,0.0650,444.01,Credito,Confirmado,27.884350,1,D00160,Same-Day,42.90,2025-04-15 20:22:20.000,2025-04-17 20:22:20.000,Atrasado,0,2,0,1,0.09661944550798405441,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
